40.11	72.65
41.01	74.29
40.11	72.65
38.98	70.61
40.33	73.06
39.66	71.84
40.78	73.88
40.11	72.65
41.01	74.29
42.36	76.73
42.13	76.33
41.46	75.1
41.46	75.1
41.01	74.29
41.91	75.92
42.36	76.73
43.49	78.78
46.42	84.08
46.87	84.9
45.97	83.27
45.06	81.63
45.74	82.86
45.51	82.45
47.54	86.12
48.22	87.35
49.34	89.39
48.22	87.35
48.44	87.76
47.99	86.94
47.54	86.12
46.87	84.9
46.19	83.67
43.94	79.59
43.94	79.59
43.71	79.18
43.94	79.59
44.84	81.22
45.29	82.04
46.42	84.08
45.74	82.86
45.74	82.86
45.97	83.27
45.06	81.63
44.84	81.22
44.61	80.82
45.06	81.63
43.94	79.59
41.01	74.29
41.91	75.92
41.23	74.69
41.46	75.1
42.81	77.55
41.46	75.1
43.94	79.59
43.26	78.37
45.29	82.04
44.61	80.82
47.54	86.12
47.09	85.31
45.97	83.27
46.87	84.9
46.19	83.67
47.32	85.71
46.87	84.9
45.51	82.45
45.06	81.63
45.06	81.63
47.32	85.71
46.19	83.67
45.06	81.63
43.26	78.37
41.91	75.92
39.66	71.84
40.33	73.06
42.59	77.14
41.23	74.69
41.91	75.92
41.91	75.92
40.56	73.47
42.13	76.33
41.68	75.51
42.36	76.73
44.39	80.41
43.94	48.99
43.49	48.49
42.36	47.24
42.13	46.98
43.26	48.24
42.81	47.74
43.49	48.49
43.49	48.49
42.36	47.24
40.33	44.97
41.68	46.48
41.33	35.43
43.82	48.86
46.61	51.96
47.78	53.27
47.48	52.94
46.9	52.29
46.31	51.63
44.85	50
43.53	48.53
42.65	47.55
42.65	47.55
42.65	47.55
44.26	49.35
46.02	51.31
44.85	50
45.43	50.65
46.02	51.31
46.31	51.63
47.19	52.61
46.02	51.31
46.31	51.63
46.02	51.31
45.43	50.65
45.14	50.33
43.97	49.02
43.97	49.02
43.82	48.86
43.38	48.37
43.53	48.53
43.09	48.04
43.67	48.69
42.79	47.71
41.48	46.24
41.48	46.24
42.21	47.06
41.77	46.57
42.79	47.71
42.06	46.9
41.33	53.41
43.67	56.44
42.5	54.92
41.62	53.79
42.06	54.36
42.21	54.55
42.06	54.36
42.5	54.92
42.79	55.3
42.65	55.11
42.06	54.36
41.62	53.79
41.62	53.79
39.57	51.14
38.11	49.24
37.08	48.47
36.79	48.08
38.11	49.81
37.81	49.43
37.37	48.85
37.52	49.04
37.23	48.66
36.93	48.28
36.64	47.89
35.76	46.74
36.79	48.08
36.93	48.28
36.05	47.13
36.79	48.08
38.11	49.81
38.98	50.96
38.4	50.19
38.11	49.81
38.25	50
39.57	51.72
40.45	52.87
40.89	53.45
40.6	53.07
40.45	52.87
40.16	52.49
40.89	53.45
41.18	53.83
40.45	52.87
40.16	52.49
39.57	51.72
39.42	41.38
38.11	40
38.98	40.92
39.13	41.08
39.28	41.23
38.4	40.31
36.79	38.62
36.49	38.31
36.35	38.15
36.35	38.15
35.17	36.92
35.91	37.69
35.61	37.38
35.47	37.23
33.12	34.77
33.71	35.38
33.56	35.23
31.22	32.77
31.22	32.77
33.27	34.92
32.54	34.15
31.22	32.77
30.48	32
29.31	30.77
28.87	30.31
30.19	31.69
29.17	30.62
30.19	31.69
32.24	33.85
32.54	34.15
31.51	33.08
30.48	32
28.43	29.85
28.29	29.69
26.82	28.15
27.55	28.92
25.65	26.92
23.89	25.08
25.5	26.77
27.26	28.62
29.17	30.62
31.07	32.62
31.51	33.08
30.92	32.46
29.9	31.38
28.87	30.31
28.73	30.15
28.43	29.85
30.34	31.85
32.1	33.69
31.07	32.62
31.95	24.55
34.15	26.24
34.29	26.35
33.71	25.9
33.42	25.68
31.22	23.99
31.22	23.99
31.36	24.1
29.31	22.52
28.87	22.18
27.55	21.17
25.79	19.82
27.55	21.17
26.67	20.5
26.09	20.05
27.85	21.4
27.7	21.28
27.11	20.83
26.53	20.38
26.23	20.16
26.82	20.61
26.38	20.27
25.79	19.82
25.94	19.93
26.09	20.05
26.67	20.5
26.38	20.27
26.38	20.27
27.11	20.83
26.97	20.72
26.53	20.38
25.79	19.82
25.65	19.71
24.77	19.03
24.62	18.92
23.89	18.36
23.16	17.79
22.86	17.57
22.28	17.12
21.98	16.89
23.45	18.02
23.3	17.91
23.01	17.68
24.48	18.81
23.6	18.13
24.91	19.14
26.53	20.38
26.23	20.16
27.26	20.95
27.55	21.17
27.11	20.83
27.55	21.17
27.7	21.28
29.6	22.75
29.6	22.75
29.9	22.97
28.43	21.85
29.02	22.3
30.92	23.76
29.75	22.86
29.46	22.64
28.87	22.18
28.73	22.07
26.82	20.61
26.53	20.38
26.82	20.61
26.97	20.72
28.73	22.07
27.55	21.17
29.46	22.64
28.73	22.07
28.14	21.62
28.14	21.62
28.58	21.96
27.41	21.06
26.67	20.5
26.09	20.05
26.38	20.27
24.62	18.92
24.48	18.81
24.77	19.03
25.94	19.93
26.97	20.72
26.53	20.38
25.79	19.82
25.06	19.26
25.5	19.59
25.35	19.48
25.79	19.82
25.94	19.93
25.5	19.59
25.21	19.37
24.91	19.14
25.35	19.48
26.53	20.38
26.38	20.27
26.23	20.16
26.09	20.05
25.79	19.82
25.94	19.93
24.91	19.14
23.89	18.36
23.3	17.91
24.18	18.58
23.45	18.02
23.16	17.79
24.33	18.69
25.21	19.37
24.91	19.14
24.62	18.92
24.48	18.81
24.91	19.14
26.53	20.38
26.53	20.38
26.38	20.27
25.79	19.82
25.35	19.48
26.09	20.05
25.5	19.59
26.67	20.5
28.14	21.62
28.29	21.73
27.26	20.95
27.85	21.4
27.7	21.28
27.85	21.4
27.11	17.03
27.55	17.31
27.11	17.03
26.23	16.48
25.79	16.21
26.09	16.39
26.53	16.67
25.94	16.3
26.38	16.57
27.7	17.4
27.55	17.31
27.7	17.4
27.26	17.13
27.26	17.13
26.38	16.57
26.23	16.48
26.09	16.39
26.38	16.57
26.67	16.76
27.41	17.22
27.26	17.13
28.43	17.86
29.02	18.23
28.43	17.86
27.55	17.31
27.11	17.03
27.41	17.22
26.97	16.94
26.53	16.67
26.38	16.57
25.21	15.84
24.91	15.65
25.63	11.23
26.68	16.84
25.84	16.31
26.89	16.98
28.15	17.77
27.94	17.64
27.52	17.37
27.52	17.37
26.47	16.71
25.63	16.18
25.84	16.31
25.84	16.31
26.68	16.84
26.47	16.71
26.47	16.71
26.26	16.58
26.05	16.45
25.63	16.18
25.42	16.05
24.37	15.38
24.16	15.25
24.79	15.65
25.42	16.05
26.68	16.84
27.73	17.51
28.78	18.17
29.62	18.7
28.99	18.3
28.57	18.04
27.73	17.51
28.36	17.9
27.31	17.24
28.78	18.17
28.57	18.04
28.99	18.3
28.78	18.17
28.57	18.04
28.36	17.9
27.73	17.51
27.94	17.64
26.05	16.45
26.05	16.45
25.42	16.05
26.68	16.84
26.47	16.71
27.1	17.11
26.47	16.71
26.89	21.4
26.89	21.4
27.73	22.07
27.52	21.91
26.89	21.4
26.47	21.07
26.89	21.4
26.47	21.07
24.79	19.73
23.32	18.56
22.69	18.06
22.06	17.56
21.43	17.06
19.96	15.89
19.92	15.85
20.38	16.22
19.54	15.55
19.62	15.62
18.91	15.05
18.53	14.75
18.61	14.82
19.66	15.65
19.33	15.38
20.67	16.45
22.06	17.56
23.11	18.39
22.48	17.89
23.32	18.56
24.37	19.4
25	19.9
24.58	19.57
24.37	19.4
24.16	19.23
25.84	20.57
26.26	20.9
26.47	21.07
28.15	22.41
26.26	20.9
25.63	20.4
25.63	20.4
26.26	20.9
27.31	21.74
27.52	21.91
28.15	22.41
28.36	22.58
28.57	22.74
28.57	22.74
28.36	22.58
30.25	24.08
31.3	24.92
32.56	25.92
33.4	26.59
31.3	24.92
31.72	25.25
30.67	24.41
30.88	24.58
31.09	24.75
31.72	25.25
31.09	24.75
30.67	24.41
30.67	39.04
32.56	41.44
32.98	41.98
35.08	44.65
37.39	47.59
37.18	47.33
35.29	44.92
35.92	45.72
37.18	47.33
35.29	44.92
35.08	44.65
34.03	43.32
34.66	44.12
35.92	45.72
35.92	45.72
33.61	42.78
34.03	43.32
35.08	44.65
34.66	44.12
34.45	43.85
35.71	45.45
36.76	46.79
36.13	45.99
35.92	45.72
37.39	47.59
38.86	49.47
38.02	48.4
38.44	48.93
38.02	48.4
36.76	46.79
36.97	47.06
36.76	46.79
35.71	45.45
35.5	45.19
35.71	45.45
38.02	48.4
37.81	48.13
37.18	47.33
38.02	48.4
38.65	49.2
38.65	49.2
37.39	47.59
36.55	46.52
36.76	46.79
35.92	45.72
36.13	45.99
35.92	45.72
36.34	46.26
36.76	46.79
35.92	45.72
34.45	43.85
34.66	44.12
34.24	43.58
34.03	43.32
33.61	42.78
34.45	43.85
34.03	43.32
36.34	46.26
38.23	48.66
39.7	50.53
39.28	50
38.44	48.93
40.96	52.14
39.91	50.8
39.49	50.27
39.07	49.73
38.02	48.4
38.44	48.93
38.44	48.93
40.33	51.34
39.49	50.27
39.91	50.8
40.33	51.34
39.7	50.53
38.86	49.47
39.91	50.8
40.54	51.6
40.12	51.07
40.33	51.34
39.91	50.8
38.86	49.47
38.44	48.93
38.44	48.93
38.02	48.4
37.81	48.13
38.65	49.2
38.44	48.93
38.86	49.47
40.33	51.34
40.12	51.07
39.7	50.53
39.07	49.73
39.49	50.27
39.91	50.8
38.65	49.2
38.65	49.2
37.39	47.59
36.76	116.67
35.71	113.33
35.71	113.33
34.03	108
34.45	109.33
34.87	110.67
35.71	113.33
36.34	115.33
35.71	113.33
36.55	116
37.81	120
37.18	118
37.6	119.33
36.55	116
36.34	115.33
36.97	117.33
36.55	116
36.76	116.67
36.34	115.33
36.13	114.67
35.92	114
36.34	115.33
35.92	114
35.71	113.33
34.24	108.67
34.45	109.33
33.82	107.33
31.51	100
31.51	100
31.09	98.67
30.25	96
31.72	100.67
31.72	100.67
31.09	98.67
31.72	100.67
31.82	91.33
31.82	100.74
32.05	101.47
31.82	100.74
32.28	102.21
30.89	97.79
30.89	97.79
31.59	100
31.12	98.53
30.66	97.06
29.5	93.38
29.96	94.85
31.12	98.53
32.98	104.41
33.21	105.15
32.52	102.94
31.35	99.26
32.98	104.41
32.28	102.21
32.05	101.47
31.12	98.53
29.96	94.85
28.57	90.44
28.1	88.97
28.8	91.18
27.17	86.03
26.94	85.29
25.08	79.41
23.46	74.26
24.15	76.47
23.46	74.26
23.23	73.53
23.18	73.38
21.6	68.38
21.41	67.79
22.9	72.5
22.81	72.21
23.69	75
23.46	74.26
23.23	73.53
23.69	75
24.62	77.94
24.85	78.68
24.85	78.68
25.32	80.15
24.62	77.94
24.62	77.94
25.08	79.41
24.39	77.21
23.69	75
23.23	73.53
23.23	73.53
23.18	43.02
22.62	41.98
22.62	41.98
22.25	41.29
22.06	40.95
22.53	41.81
23.46	43.53
23.46	43.53
23.18	43.02
22.34	41.47
21.92	40.69
22.76	42.24
21.18	39.31
21.18	39.31
20.21	37.5
19.56	36.29
19.65	36.47
19.51	36.21
19.79	36.72
19.51	36.21
19.09	35.43
18.63	34.57
18.58	34.48
17.51	32.5
17.65	32.76
16.72	31.03
16.54	30.69
16.72	31.03
16.58	30.78
17.65	32.76
18.86	35
20.16	37.41
20.21	37.5
21.6	40.09
21.14	39.22
20.21	37.5
20.9	38.79
20.9	38.79
21.37	39.66
21.65	40.17
21.74	40.34
21.14	39.22
21.6	36.61
20.9	35.43
21.83	37.01
22.16	37.56
23.69	40.16
23.92	40.55
23.69	40.16
22.16	37.56
21.74	36.85
