Date,Open,High,Low,Close,Volume,Adj Close
2011-04-01,23664.48,24468.64,23468.20,23720.81,1457782400,23720.81
2011-03-01,23317.96,23934.07,22123.26,23527.52,1906962900,23527.52
2011-02-01,23451.62,23981.74,22446.67,23338.02,1643417500,23338.02
2011-01-03,23135.64,24434.40,23057.52,23447.34,1481309200,23447.34
2010-12-01,22973.80,23612.25,22392.67,23035.45,1207300000,23035.45
2010-11-01,23366.82,24988.57,22782.98,23007.99,1944897000,23007.99
2010-10-04,22542.36,23866.87,22504.05,23096.32,2237593700,23096.32
2010-09-01,20570.52,22439.19,20529.87,22358.17,1592809100,22358.17
2010-08-02,21221.43,21805.94,20372.29,20536.49,1270031400,20536.49
2010-07-01,20128.99,21199.55,19777.83,21029.81,1270317300,21029.81
2010-06-01,19600.57,20957.09,19211.67,20128.99,1406631100,20128.99
2010-05-03,20799.79,21011.95,18971.52,19765.19,1771415700,19765.19
2010-04-01,21390.89,22388.77,20763.34,21108.59,1722752500,21108.59
2010-03-01,20853.08,21450.98,20575.78,21239.35,1739336000,21239.35
2010-02-01,19987.67,20780.50,19423.05,20608.70,1432794400,20608.70
2010-01-04,21860.04,22671.92,19916.34,20121.99,2183563400,20121.99
2009-12-01,21813.42,22593.72,20932.77,21872.50,1292214400,21872.50
2009-11-02,21194.12,23099.57,21002.49,21821.50,1746149100,21821.50
2009-10-01,20955.25,22620.01,20305.06,21752.87,1688759900,21752.87
2009-09-01,19961.74,21929.79,19425.86,20955.25,1776143300,20955.25
2009-08-03,20582.68,21196.75,19592.07,19724.19,2131808800,19724.19
2009-07-02,18780.96,20712.66,17185.96,20573.33,2125622400,20573.33
2009-06-01,18499.92,19161.97,17375.96,18378.73,2933420100,18378.73
2009-05-01,15520.99,18227.79,15520.99,18171.00,3010386300,18171.00
2009-04-01,13746.18,15977.13,13411.79,15520.99,2721382900,15520.99
2009-03-02,12522.61,14257.56,11344.58,13576.02,2833493200,13576.02
2009-02-02,13194.00,13976.31,12634.84,12811.57,2202790100,12811.57
2009-01-02,14448.22,15763.55,12439.13,13278.21,3488685800,13278.21
2008-12-01,13775.28,15781.05,13344.60,14387.48,1946238200,14387.48
2008-11-03,14436.03,15317.83,11814.81,13888.24,2634674400,13888.24
2008-10-02,17870.43,18285.68,10676.29,13968.67,3719903000,13968.67
2008-09-01,20999.32,21066.58,16283.72,18016.21,3103854200,18016.21
2008-08-01,22497.90,22881.27,20350.48,21261.89,1846791400,21261.89
2008-07-02,21785.39,23369.05,20988.74,22731.10,2124493900,22731.10
2008-06-02,24542.29,24923.28,21773.67,22102.01,1942830800,22102.01
2008-05-01,25755.35,26387.37,24100.31,24533.12,1886112300,24533.12
2008-04-01,23084.93,26066.50,22700.50,25755.35,2356963600,25755.35
2008-03-03,23491.57,23923.20,20572.92,22849.20,2562409600,22849.20
2008-02-01,23791.92,25101.41,22569.53,24331.67,2330303800,24331.67
2008-01-02,27632.20,27853.60,21709.63,23455.74,3182325300,23455.74
2007-12-03,28825.03,29962.93,26093.96,27812.65,2006839600,27812.65
2007-11-01,31783.47,31897.49,25861.73,28643.61,2726732600,28643.61
2007-10-01,27142.47,31958.41,26746.63,31352.58,3226831100,31352.58
2007-09-03,23611.02,27254.97,23578.11,27142.47,2289364600,27142.47
2007-08-01,23018.20,24089.00,19386.72,23984.14,2768894200,23984.14
2007-07-03,22004.14,23557.74,21960.76,23184.94,2196569000,23184.94
2007-06-01,20717.27,22085.59,20433.52,21772.73,1915006900,21772.73
2007-05-01,20318.98,21088.86,20184.48,20634.47,1283781000,20634.47
2007-04-02,19900.01,20868.07,19672.94,20318.98,1524771100,20318.98
2007-03-01,19581.86,19880.26,18659.23,19800.93,1335275000,19800.93
2007-02-01,20251.57,20844.25,19381.88,19651.51,1040560100,19651.51
2007-01-02,20004.84,20971.46,19350.50,20106.42,1346183300,20106.42
2006-12-01,18922.53,20049.03,18587.72,19964.72,1105896000,19964.72
2006-11-01,18376.39,19404.01,18376.39,18960.48,971056600,18960.48
2006-10-02,17543.05,18465.54,17428.10,18324.35,734552100,18324.35
2006-09-01,17373.17,17683.45,16921.53,17543.05,607846600,17543.05
2006-08-01,16990.22,17506.21,16811.42,17392.27,306730200,17392.27
2006-07-03,16288.59,17114.20,15948.76,16971.34,289125100,16971.34
2006-06-01,15817.82,16273.74,15204.86,16267.62,411741800,16267.62
2006-05-02,16764.59,17328.43,15626.95,15857.89,483641300,15857.89
2006-04-03,15904.97,16991.52,15877.44,16661.30,410640000,16661.30
2006-03-01,15768.21,15973.01,15348.22,15805.04,375937600,15805.04
2006-02-01,15798.44,15999.31,15240.95,15918.48,450391000,15918.48
2006-01-03,14843.97,15816.54,14843.97,15753.14,528894900,15753.14
2005-12-01,14881.22,15272.72,14811.64,14876.43,316554100,14876.43
2005-11-01,14485.35,15133.88,14317.51,14937.14,293750200,14937.14
2005-10-03,15399.87,15493.00,14189.47,14386.37,385643200,14386.37
2005-09-01,15031.52,15470.51,14943.61,15428.52,304211900,15428.52
2005-08-01,14892.73,15508.57,14734.43,14903.55,390407200,14903.55
2005-07-04,14188.35,14899.71,13920.87,14880.98,435367400,14880.98
2005-06-01,13817.27,14365.05,13745.68,14201.06,392294600,14201.06
2005-05-03,13969.64,14112.61,13541.77,13867.07,265215900,13867.07
2005-04-01,13495.66,13956.52,13337.44,13908.97,302297000,13908.97
2005-03-01,14031.22,14085.85,13357.17,13516.88,346155100,13516.88
2005-02-01,13714.42,14272.54,13454.40,14195.35,366170500,14195.35
2005-01-03,14216.04,14267.21,13320.53,13721.69,390656300,13721.69
2004-12-01,14005.91,14339.06,13760.11,14230.14,305089600,14230.14
2004-11-01,13039.40,14137.32,13001.32,14060.05,420761600,14060.05
2004-10-04,13347.17,13402.96,12743.42,13054.66,324820300,13054.66
2004-09-01,12924.13,13356.88,12865.06,13120.03,379702100,13120.03
2004-08-02,12233.63,12904.24,12131.76,12850.28,267136000,12850.28
2004-07-02,12052.36,12399.37,11862.68,12238.03,230096500,12238.03
2004-06-01,12172.23,12538.65,11781.82,12285.75,281059000,12285.75
2004-05-03,11876.20,12222.26,10917.65,12198.24,341765200,12198.24
2004-04-01,12679.43,13126.15,11856.34,11942.96,355172600,11942.96
2004-03-01,14021.36,14058.21,12400.35,12681.67,316105700,12681.67
2004-02-02,13158.26,13984.38,12877.09,13907.03,314491400,13907.03
2004-01-02,12664.99,13780.71,12664.99,13289.37,409778700,13289.37
2003-12-01,12306.26,12740.50,12111.23,12575.94,292526900,12575.94
2003-11-03,12222.44,12537.19,11661.47,12317.47,250865600,12317.47
2003-10-02,11372.53,12304.57,11372.53,12190.10,390909800,12190.10
2003-09-01,10937.79,11444.72,10762.03,11229.87,359319400,11229.87
2003-08-01,10184.43,10934.52,9924.14,10908.99,304243300,10908.99
2003-07-02,9613.57,10236.89,9512.20,10134.83,289134000,10134.83
2003-06-02,9582.01,10067.86,9526.92,9577.12,276205300,9577.12
2003-05-02,8707.43,9587.17,8707.43,9487.38,253899000,9487.38
2003-04-01,8608.79,8973.81,8331.87,8717.22,267099100,8717.22
2003-03-03,9141.46,9316.27,8586.70,8634.45,230279800,8634.45
2003-02-04,9327.32,9463.99,9029.95,9122.66,170243500,9122.66
2003-01-02,9333.64,9892.70,9179.24,9258.95,192243500,9258.95
2002-12-02,10107.96,10246.86,9244.90,9321.29,245944300,9321.29
2002-11-01,9467.89,10170.30,9388.35,10069.87,281344700,10069.87
2002-10-02,9227.38,9860.87,8772.48,9441.25,269084500,9441.25
2002-09-02,10039.67,10044.57,9014.58,9072.21,213995000,9072.21
2002-08-01,10244.53,10478.65,9632.98,10043.87,179985800,10043.87
2002-07-02,10511.12,10939.56,9687.50,10267.36,210189600,10267.36
2002-06-03,11339.20,11475.19,10291.16,10598.55,216215100,10598.55
2002-05-02,11577.57,12021.72,11260.20,11301.94,274394800,11301.94
2002-04-02,11032.36,11497.58,10610.76,11497.58,249200500,11497.58
2002-03-01,10453.88,11381.85,10387.49,11032.92,281764100,11032.92
2002-02-01,10764.03,11108.48,10393.83,10482.55,247992700,10482.55
2002-01-02,11368.13,11905.55,10671.77,10725.30,292835200,10725.30
2001-12-03,11253.98,11957.83,11049.15,11397.21,281555800,11397.21
2001-11-01,10110.92,11525.26,10097.64,11279.25,360752500,11279.25
2001-10-03,9995.22,10638.58,9758.98,10073.97,338027500,10073.97
2001-09-03,11058.80,11180.79,8894.36,9950.70,248921900,9950.70
2001-08-01,12376.31,12544.64,11003.95,11090.48,229193400,11090.48
2001-07-03,13068.30,13236.98,12003.16,12316.69,156432100,12316.69
2001-06-01,13244.10,13900.68,12787.01,13042.53,000,13042.53
2001-05-02,13596.27,13989.16,13091.51,13174.41,000,13174.41
2001-04-02,12750.31,13621.80,12061.55,13386.04,000,13386.04
2001-03-01,14696.47,14696.47,12396.97,12760.64,000,12760.64
2001-02-01,16055.64,16274.67,14573.54,14787.87,000,14787.87
2001-01-02,15089.85,16255.11,14512.71,16102.35,000,16102.35
2000-12-01,14026.21,15637.78,13920.11,15095.53,000,15095.53
2000-11-01,14943.43,16023.41,13894.19,13984.39,000,13984.39
2000-10-03,15586.03,16245.61,14107.74,14895.34,000,14895.34
2000-09-01,17210.33,17803.20,14538.88,15648.98,000,15648.98
2000-08-01,17014.44,17794.32,16787.46,17097.51,000,17097.51
2000-07-03,16177.06,18125.57,15928.92,16840.98,000,16840.98
2000-06-01,14652.90,16534.48,14652.90,16155.78,000,16155.78
2000-05-02,15751.03,15912.27,13596.63,14713.86,000,14713.86
2000-04-03,17444.48,17458.06,14624.33,15519.30,000,15519.30
2000-03-01,17267.27,18397.57,16315.04,17406.54,000,17406.54
2000-02-01,15600.26,17939.27,15580.46,17169.44,000,17169.44
2000-01-03,17057.70,17426.16,14763.97,15532.34,000,15532.34
