交易日期	時間(時/分/秒/毫秒)	臺指選擇權波動率指數
--------	-------------------	--------------------
20140901	8460000			11.45
20140901	8470000			11.30
20140901	8480000			11.26
20140901	8490000			11.19
20140901	8500000			11.21
20140901	8510000			11.22
20140901	8520000			11.22
20140901	8530000			11.19
20140901	8540000			11.23
20140901	8550000			11.23
20140901	8560000			11.24
20140901	8570000			11.25
20140901	8580000			11.23
20140901	8590000			11.23
20140901	9000000			11.23
20140901	9010000			11.22
20140901	9020000			11.22
20140901	9030000			11.22
20140901	9040000			11.17
20140901	9050000			11.09
20140901	9060000			11.10
20140901	9070000			11.11
20140901	9080000			11.10
20140901	9090000			11.11
20140901	9100000			11.10
20140901	9110000			11.09
20140901	9120000			11.09
20140901	9130000			11.09
20140901	9140000			11.66
20140901	9150000			11.62
20140901	9160000			11.57
20140901	9170000			11.58
20140901	9180000			11.59
20140901	9190000			11.56
20140901	9200000			11.57
20140901	9210000			11.57
20140901	9220000			11.57
20140901	9230000			11.57
20140901	9240000			11.57
20140901	9250000			11.57
20140901	9260000			11.56
20140901	9270000			11.59
20140901	9280000			11.59
20140901	9290000			11.62
20140901	9300000			11.60
20140901	9310000			11.60
20140901	9320000			11.59
20140901	9330000			11.60
20140901	9340000			11.60
20140901	9350000			11.59
20140901	9360000			11.59
20140901	9370000			11.59
20140901	9380000			11.59
20140901	9390000			11.59
20140901	9400000			11.59
20140901	9410000			11.58
20140901	9420000			11.60
20140901	9430000			11.58
20140901	9440000			11.59
20140901	9450000			11.59
20140901	9460000			11.60
20140901	9470000			11.58
20140901	9480000			11.59
20140901	9490000			11.60
20140901	9500000			11.60
20140901	9510000			11.58
20140901	9520000			11.58
20140901	9530000			11.57
20140901	9540000			11.56
20140901	9550000			11.56
20140901	9560000			11.55
20140901	9570000			11.55
20140901	9580000			11.55
20140901	9590000			11.55
20140901	10000000			11.56
20140901	10010000			11.56
20140901	10020000			11.57
20140901	10030000			11.56
20140901	10040000			11.56
20140901	10050000			11.56
20140901	10060000			11.57
20140901	10070000			11.56
20140901	10080000			11.55
20140901	10090000			11.55
20140901	10100000			11.55
20140901	10110000			11.53
20140901	10120000			11.53
20140901	10130000			11.51
20140901	10140000			11.51
20140901	10150000			11.51
20140901	10160000			11.51
20140901	10170000			11.51
20140901	10180000			11.51
20140901	10190000			11.51
20140901	10200000			11.52
20140901	10210000			11.53
20140901	10220000			11.54
20140901	10230000			11.55
20140901	10240000			11.55
20140901	10250000			11.55
20140901	10260000			11.55
20140901	10270000			11.53
20140901	10280000			11.55
20140901	10290000			11.55
20140901	10300000			11.54
20140901	10310000			11.54
20140901	10320000			11.53
20140901	10330000			11.54
20140901	10340000			11.54
20140901	10350000			11.55
20140901	10360000			11.56
20140901	10370000			11.56
20140901	10380000			11.56
20140901	10390000			11.54
20140901	10400000			11.53
20140901	10410000			11.53
20140901	10420000			11.54
20140901	10430000			11.55
20140901	10440000			11.55
20140901	10450000			11.55
20140901	10460000			11.55
20140901	10470000			11.55
20140901	10480000			11.56
20140901	10490000			11.56
20140901	10500000			11.55
20140901	10510000			11.55
20140901	10520000			11.53
20140901	10530000			11.53
20140901	10540000			11.51
20140901	10550000			11.51
20140901	10560000			11.51
20140901	10570000			11.50
20140901	10580000			11.49
20140901	10590000			11.50
20140901	11000000			11.49
20140901	11010000			11.48
20140901	11020000			11.48
20140901	11030000			11.48
20140901	11040000			11.49
20140901	11050000			11.48
20140901	11060000			11.47
20140901	11070000			11.48
20140901	11080000			11.47
20140901	11090000			11.49
20140901	11100000			11.48
20140901	11110000			11.50
20140901	11120000			10.98
20140901	11130000			10.99
20140901	11140000			10.90
20140901	11150000			10.89
20140901	11160000			10.89
20140901	11170000			10.88
20140901	11180000			10.85
20140901	11190000			10.85
20140901	11200000			10.84
20140901	11210000			10.83
20140901	11220000			10.84
20140901	11230000			10.84
20140901	11240000			10.83
20140901	11250000			10.84
20140901	11260000			10.83
20140901	11270000			10.82
20140901	11280000			10.83
20140901	11290000			10.84
20140901	11300000			10.84
20140901	11310000			10.84
20140901	11320000			10.85
20140901	11330000			10.84
20140901	11340000			10.84
20140901	11350000			10.86
20140901	11360000			10.84
20140901	11370000			10.85
20140901	11380000			10.84
20140901	11390000			10.84
20140901	11400000			10.83
20140901	11410000			10.81
20140901	11420000			10.83
20140901	11430000			10.84
20140901	11440000			10.84
20140901	11450000			10.84
20140901	11460000			10.87
20140901	11470000			10.90
20140901	11480000			10.90
20140901	11490000			10.89
20140901	11500000			10.89
20140901	11510000			10.89
20140901	11520000			10.88
20140901	11530000			10.88
20140901	11540000			10.88
20140901	11550000			10.88
20140901	11560000			10.88
20140901	11570000			10.88
20140901	11580000			10.88
20140901	11590000			10.88
20140901	12000000			10.90
20140901	12010000			10.89
20140901	12020000			10.90
20140901	12030000			10.90
20140901	12040000			10.90
20140901	12050000			10.92
20140901	12060000			10.91
20140901	12070000			10.90
20140901	12080000			10.91
20140901	12090000			10.92
20140901	12100000			10.92
20140901	12110000			10.93
20140901	12120000			10.93
20140901	12130000			10.92
20140901	12140000			10.92
20140901	12150000			10.92
20140901	12160000			10.93
20140901	12170000			10.93
20140901	12180000			10.93
20140901	12190000			10.94
20140901	12200000			10.94
20140901	12210000			10.94
20140901	12220000			10.94
20140901	12230000			10.94
20140901	12240000			10.94
20140901	12250000			10.94
20140901	12260000			10.94
20140901	12270000			10.94
20140901	12280000			10.95
20140901	12290000			10.94
20140901	12300000			10.93
20140901	12310000			10.94
20140901	12320000			10.94
20140901	12330000			10.94
20140901	12340000			10.94
20140901	12350000			10.95
20140901	12360000			10.93
20140901	12370000			10.95
20140901	12380000			10.95
20140901	12390000			10.93
20140901	12400000			10.93
20140901	12410000			10.93
20140901	12420000			10.93
20140901	12430000			10.93
20140901	12440000			10.93
20140901	12450000			10.94
20140901	12460000			10.93
20140901	12470000			10.93
20140901	12480000			10.92
20140901	12490000			10.91
20140901	12500000			10.91
20140901	12510000			10.92
20140901	12520000			10.93
20140901	12530000			10.93
20140901	12540000			10.93
20140901	12550000			10.93
20140901	12560000			10.93
20140901	12570000			10.94
20140901	12580000			10.93
20140901	12590000			10.93
20140901	13000000			10.94
20140901	13010000			10.94
20140901	13020000			10.94
20140901	13030000			10.95
20140901	13040000			10.94
20140901	13050000			10.94
20140901	13060000			10.95
20140901	13070000			10.95
20140901	13080000			10.94
20140901	13090000			10.94
20140901	13100000			10.95
20140901	13110000			10.95
20140901	13120000			10.95
20140901	13130000			10.94
20140901	13140000			10.93
20140901	13150000			10.94
20140901	13160000			10.93
20140901	13170000			10.94
20140901	13180000			10.95
20140901	13190000			10.95
20140901	13200000			10.95
20140901	13210000			10.93
20140901	13220000			10.95
20140901	13230000			10.95
20140901	13240000			10.95
20140901	13250000			10.96
20140901	13260000			10.96
20140901	13270000			10.96
20140901	13280000			10.95
20140901	13290000			10.95
20140901	13300000			10.95
20140901	13310000			10.96
20140901	13320000			10.97
20140901	13330000			10.95
20140901	13340000			10.95
20140901	13350000			10.97
20140901	13360000			10.97
20140901	13370000			10.95
20140901	13380000			10.95
20140901	13390000			10.95
20140901	13400000			10.96
20140901	13410000			10.96
20140901	13420000			10.95
20140901	13430000			10.98
20140901	13440000			10.97
20140901	13450000			10.95

