Date,Open,High,Low,Close,Volume,Adj Close
2001-01-02,4717.49,5992.43,4678.00,5936.20,000,5936.20
2000-12-01,5173.02,5403.14,4555.91,4743.94,000,4743.94
2000-11-01,5552.30,6164.62,4760.68,5256.93,000,5256.93
2000-10-02,6165.64,6367.39,5074.44,5544.18,000,5544.18
2000-09-01,7659.82,7829.34,6425.58,6432.36,000,6432.36
2000-08-01,8171.58,8305.67,7440.81,7616.98,000,7616.98
2000-07-03,8260.95,8643.21,7723.44,8114.92,000,8114.92
2000-06-01,8936.43,9209.48,8050.02,8265.09,000,8265.09
2000-05-02,8836.83,9146.59,8281.68,8939.52,000,8939.52
2000-04-03,9892.78,10328.98,8458.40,8824.36,000,8824.36
2000-03-01,9572.24,10071.26,8250.46,9854.95,000,9854.95
2000-02-01,9829.68,10393.59,9407.79,9435.94,000,9435.94
2000-01-04,8644.91,9753.72,8642.50,9744.89,000,9744.89
