Date,Open,High,Low,Close,Volume,Adj Close
2012-03-01,2426.11,2460.69,2252.16,2262.79,000,2262.79
2012-02-01,2268.08,2451.86,2268.08,2428.49,000,2428.49
2012-01-04,2169.39,2319.12,2148.45,2292.61,000,2292.61
2011-12-01,2386.86,2386.86,2166.21,2199.42,000,2199.42
2011-11-01,2470.02,2529.76,2333.41,2333.41,000,2333.41
2011-10-10,2344.79,2473.41,2317.27,2468.25,000,2468.25
2011-09-01,2556.04,2556.04,2359.22,2359.22,000,2359.22
2011-08-01,2703.78,2703.78,2515.86,2567.34,000,2567.34
2011-07-01,2759.36,2820.17,2688.75,2701.73,000,2701.73
2011-06-01,2743.57,2762.08,2621.25,2762.08,000,2762.08
2011-05-03,2932.19,2932.19,2706.36,2743.47,000,2743.47
2011-04-01,2967.41,3057.33,2887.04,2911.51,000,2911.51
2011-03-01,2918.92,3002.15,2896.26,2928.11,000,2928.11
2011-02-01,2798.96,2932.25,2774.06,2905.05,000,2905.05
2011-01-03,2808.08,2852.65,2677.43,2790.69,000,2790.69
2010-12-01,2823.45,2927.08,2732.99,2808.08,000,2808.08
2010-11-01,3054.02,3159.51,2820.18,2820.18,000,2820.18
2010-10-01,2655.66,3051.42,2655.66,2978.83,000,2978.83
2010-09-01,2622.88,2698.36,2588.71,2655.66,000,2655.66
2010-08-02,2672.52,2687.98,2575.48,2638.80,000,2638.80
2010-07-01,2373.79,2648.12,2363.95,2637.50,000,2637.50
2010-06-01,2568.28,2588.70,2398.37,2398.37,000,2398.37
2010-05-03,2870.61,2870.61,2555.94,2592.15,000,2592.15
2010-04-01,3147.42,3166.18,2868.43,2870.61,000,2870.61
2010-03-01,3087.84,3128.47,2976.94,3109.10,000,3109.10
2010-02-01,2941.36,3060.62,2934.71,3051.94,000,3051.94
2010-01-04,3243.76,3282.18,2986.61,2989.29,000,2989.29
2009-12-01,3235.36,3331.90,3050.52,3277.14,000,3277.14
2009-11-02,3076.65,3338.66,3076.65,3195.30,000,3195.30
2009-10-01,2779.43,3109.57,2779.43,2995.85,000,2995.85
2009-09-01,2683.72,3060.26,2683.72,2779.43,000,2779.43
2009-08-03,3462.59,3471.44,2667.75,2667.75,000,2667.75
2009-07-01,3008.15,3438.37,3008.15,3412.06,000,3412.06
2009-06-01,2721.28,2975.31,2721.28,2959.36,000,2959.36
2009-05-01,2477.57,2676.68,2477.57,2632.93,000,2632.93
2009-04-01,2408.02,2557.46,2347.39,2477.57,000,2477.57
2009-03-02,2093.45,2374.44,2071.43,2373.21,000,2373.21
2009-02-02,2011.68,2389.39,2011.68,2082.85,000,2082.85
2009-01-05,1880.72,2004.95,1863.37,1990.66,000,1990.66
2008-12-01,1894.61,2090.77,1820.81,1820.81,000,1820.81
2008-11-03,1719.77,2030.48,1706.70,1871.16,000,1871.16
2008-10-01,2293.78,2293.78,1719.81,1728.79,000,1728.79
2008-09-01,2325.14,2325.14,1895.84,2293.78,000,2293.78
2008-08-01,2801.82,2801.82,2319.87,2397.37,000,2397.37
2008-07-01,2651.60,2920.55,2651.60,2775.72,000,2775.72
2008-06-02,3459.04,3459.04,2736.10,2736.10,000,2736.10
2008-05-05,3761.01,3761.01,3364.54,3433.35,000,3433.35
2008-04-01,3329.16,3693.11,3094.67,3693.11,000,3693.11
2008-03-03,4438.27,4438.27,3411.49,3472.71,000,3472.71
2008-02-01,4320.77,4672.17,4192.53,4348.54,000,4348.54
2008-01-02,5272.81,5497.90,4383.39,4383.39,000,4383.39
2007-12-03,4868.61,5308.89,4836.17,5261.56,000,5261.56
2007-11-01,5914.29,5914.29,4803.39,4871.78,000,4871.78
2007-10-08,5692.75,6092.06,5562.39,5954.77,000,5954.77
2007-09-03,5321.06,5552.30,5113.97,5552.30,000,5552.30
2007-08-01,4300.56,5218.83,4300.56,5218.83,000,5218.83
2007-07-02,3836.29,4471.03,3615.87,4471.03,000,4471.03
2007-06-01,4000.74,4269.52,3670.40,3820.70,000,3820.70
2007-05-08,3950.01,4334.92,3899.18,4109.65,000,4109.65
2007-04-02,3252.59,3841.27,3252.59,3841.27,000,3841.27
2007-03-01,2797.19,3197.54,2785.31,3183.98,000,3183.98
2007-02-01,2785.43,3040.60,2612.54,2881.07,000,2881.07
2007-01-04,2715.72,2975.13,2641.33,2786.33,000,2786.33
2006-12-01,2102.05,2675.47,2093.64,2675.47,000,2675.47
2006-11-01,1855.71,2099.29,1851.31,2099.29,000,2099.29
2006-10-02,1752.42,1837.99,1752.42,1837.99,000,1837.99
2006-09-01,1636.69,1752.42,1636.69,1752.42,000,1752.42
2006-08-01,1600.61,1658.64,1547.44,1658.64,000,1658.64
2006-07-03,1697.28,1745.81,1612.73,1612.73,000,1612.73
2006-06-01,1684.19,1684.62,1531.33,1672.21,000,1672.21
2006-05-01,1440.22,1664.09,1440.22,1641.30,000,1641.30
2006-04-03,1319.47,1440.22,1319.47,1440.22,000,1440.22
2006-03-01,1306.59,1306.59,1245.17,1298.30,000,1298.30
2006-02-01,1258.05,1299.17,1258.05,1299.03,000,1299.03
2006-01-02,1161.06,1258.05,1161.06,1258.05,000,1258.05
2005-12-01,1098.75,1169.86,1079.20,1161.06,000,1161.06
2005-11-01,1089.95,1119.94,1087.51,1099.26,000,1099.26
2005-10-03,1155.61,1161.85,1080.87,1092.82,000,1092.82
2005-09-01,1184.93,1220.63,1131.77,1155.61,000,1155.61
2005-08-01,1088.95,1192.83,1088.95,1162.80,000,1162.80
2005-07-01,1055.59,1089.91,1011.50,1083.03,000,1083.03
2005-06-01,1039.19,1131.05,1013.64,1080.94,000,1080.94
2005-05-02,1159.15,1159.15,1051.95,1060.74,000,1060.74
2005-04-01,1223.57,1248.52,1148.76,1159.15,000,1159.15
2005-03-01,1303.41,1318.27,1172.57,1181.24,000,1181.24
2005-02-01,1188.93,1312.44,1188.93,1306.00,000,1306.00
2005-01-03,1266.50,1266.50,1191.82,1191.82,000,1191.82
2004-12-01,1334.94,1339.64,1266.50,1266.50,000,1266.50
2004-11-01,1305.29,1383.02,1301.53,1340.77,000,1340.77
2004-10-01,1396.70,1422.93,1310.55,1320.54,000,1320.54
2004-09-01,1321.46,1464.78,1260.32,1396.70,000,1396.70
2004-08-02,1373.22,1404.51,1319.41,1342.06,000,1342.06
2004-07-01,1441.07,1457.54,1384.13,1386.20,000,1386.20
2004-06-01,1579.66,1579.66,1385.18,1399.16,000,1399.16
2004-05-03,1595.59,1603.77,1518.05,1555.91,000,1555.91
2004-04-01,1758.15,1777.52,1579.45,1595.59,000,1595.59
2004-03-01,1689.76,1755.69,1637.10,1741.62,000,1741.62
2004-02-02,1623.88,1721.75,1623.88,1675.07,000,1675.07
2004-01-01,1497.04,1628.84,1497.04,1590.73,000,1590.73
2003-12-01,1432.70,1514.78,1432.70,1497.04,000,1497.04
2003-11-03,1364.06,1411.91,1316.56,1397.22,000,1397.22
2003-10-01,1367.16,1404.01,1344.63,1348.30,000,1348.30
2003-09-01,1449.82,1449.82,1355.33,1367.16,000,1367.16
2003-08-01,1476.97,1494.36,1415.69,1421.98,000,1421.98
2003-07-01,1484.70,1539.36,1470.39,1476.74,000,1476.74
2003-06-02,1576.53,1576.53,1486.02,1486.02,000,1486.02
2003-05-01,1521.44,1576.26,1485.31,1576.26,000,1576.26
2003-04-01,1522.55,1631.47,1487.15,1521.44,000,1521.44
2003-03-03,1525.48,1525.48,1456.27,1510.58,000,1510.58
2003-02-03,1499.81,1513.70,1478.87,1511.93,000,1511.93
2003-01-01,1357.65,1500.64,1319.87,1499.81,000,1499.81
2002-12-02,1395.68,1430.83,1357.65,1357.65,000,1357.65
2002-11-01,1510.76,1558.24,1371.17,1434.18,000,1434.18
2002-10-01,1581.62,1581.62,1502.72,1507.50,000,1507.50
2002-09-02,1668.77,1674.07,1581.62,1581.62,000,1581.62
2002-08-01,1653.01,1686.11,1634.37,1666.62,000,1666.62
2002-07-01,1713.70,1732.93,1651.59,1651.59,000,1651.59
2002-06-03,1483.35,1732.76,1462.00,1732.76,000,1732.76
2002-05-01,1667.75,1667.75,1515.73,1515.73,000,1515.73
2002-04-01,1608.51,1677.66,1582.88,1667.75,000,1667.75
2002-03-01,1502.54,1685.02,1502.54,1603.91,000,1603.91
2002-02-01,1485.77,1538.32,1485.77,1524.70,000,1524.70
2002-01-01,1645.97,1645.97,1358.69,1491.67,000,1491.67
2001-12-03,1762.56,1769.68,1606.10,1645.97,000,1645.97
2001-11-01,1707.75,1747.99,1594.05,1747.99,000,1747.99
2001-10-01,1764.87,1764.87,1520.67,1689.17,000,1689.17
2001-09-03,1817.19,1868.27,1764.87,1764.87,000,1764.87
2001-08-01,1986.93,1986.93,1827.25,1834.14,000,1834.14
2001-07-02,2205.99,2211.83,1920.32,1920.32,000,1920.32
2001-06-01,2219.59,2242.42,2163.12,2218.03,000,2218.03
2001-05-01,2119.18,2214.26,2119.18,2214.26,000,2214.26
2001-04-02,2125.08,2176.68,2090.72,2119.18,000,2119.18
2001-03-01,1965.12,2112.77,1965.12,2112.77,000,2112.77
2001-02-01,2065.61,2065.61,1907.26,1959.18,000,1959.18
2001-01-01,2073.48,2125.61,2032.44,2065.61,000,2065.61
2000-12-01,2081.84,2092.14,2039.36,2073.48,000,2073.48
2000-11-01,1977.36,2119.44,1977.36,2070.61,000,2070.61
2000-10-02,1910.16,1977.25,1902.81,1961.29,000,1961.29
2000-09-01,1999.86,2010.60,1875.91,1910.16,000,1910.16
2000-08-01,2028.15,2108.69,2021.20,2021.20,000,2021.20
2000-07-03,1895.64,2023.54,1895.64,2023.54,000,2023.54
2000-06-01,1903.49,1948.64,1895.35,1928.11,000,1928.11
2000-05-01,1836.32,1898.75,1704.59,1894.55,000,1894.55
2000-04-03,1801.00,1847.03,1760.69,1836.32,000,1836.32
2000-03-01,1697.74,1810.98,1607.53,1800.22,000,1800.22
2000-02-01,1535.00,1714.58,1535.00,1714.58,000,1714.58
2000-01-03,1366.58,1545.11,1366.58,1535.00,000,1535.00
