Date,Open,High,Low,Close,Volume,Adj Close
2012-03-05,113.05,113.42,107.04,112.41,498900,110.43
2012-02-27,115.16,118.27,113.16,114.02,411500,112.02
2012-02-21,112.13,117.78,111.56,115.73,415700,113.70
2012-02-13,113.69,113.86,108.63,111.05,386100,109.10
2012-02-06,119.44,119.73,111.73,112.57,604300,110.59
2012-01-30,113.29,118.32,112.09,116.17,506100,114.13
2012-01-23,109.37,115.00,105.21,114.24,579300,112.23
2012-01-17,110.50,112.81,108.17,109.13,431300,107.21
2012-01-09,107.42,112.78,106.06,108.83,395400,106.92
2012-01-03,105.69,109.47,105.69,107.12,417100,105.24
2011-12-27,103.52,104.05,99.14,102.10,328000,100.31
2011-12-19,101.12,106.67,99.56,104.39,354000,102.55
2011-12-12,106.12,106.94,97.15,101.80,1106700,100.01
2011-12-05,104.61,109.64,103.60,108.51,436000,106.60
2011-11-28,99.87,108.08,95.75,104.26,959200,102.43
2011-11-21,107.80,110.22,103.82,103.88,536300,102.05
2011-11-14,118.08,119.72,110.25,111.01,541800,109.06
2011-11-07,118.78,120.73,114.20,119.29,721800,117.19
2011-10-31,111.03,119.10,105.91,118.66,794700,116.57
2011-10-24,101.29,114.58,101.29,112.14,778300,110.17
2011-10-17,102.00,102.09,97.29,100.04,450200,98.28
2011-10-10,101.57,104.53,99.05,103.28,465200,101.46
2011-10-03,100.06,101.59,89.90,97.71,944300,95.99
2011-09-26,96.12,102.39,93.88,96.72,825000,95.02
2011-09-19,110.80,115.00,92.50,96.42,939600,94.72
2011-09-12,110.19,111.92,105.31,108.84,953600,106.93
2011-09-06,109.17,113.62,106.31,111.71,1138600,109.75
2011-08-29,105.31,108.48,102.23,108.00,875800,106.10
2011-08-22,112.34,114.50,100.82,106.36,1448500,104.49
2011-08-15,101.40,110.07,100.19,109.99,1057200,108.06
2011-08-08,95.67,106.27,95.61,100.75,2002000,98.98
2011-08-01,90.59,98.45,89.43,94.48,1224800,92.82
2011-07-25,91.77,93.57,89.98,90.81,564500,89.21
2011-07-18,89.17,91.20,87.58,90.63,489000,89.04
2011-07-11,83.77,89.66,82.66,88.00,816000,86.45
2011-07-05,83.42,84.98,82.31,83.76,588200,82.29
2011-06-27,79.07,84.48,78.50,82.69,584700,81.24
2011-06-20,74.88,80.50,74.88,78.66,607400,77.28
2011-06-13,77.99,78.20,73.10,75.13,853200,73.81
2011-06-06,81.52,81.68,76.43,78.01,565300,76.64
2011-05-31,82.54,82.78,79.71,81.00,562000,79.58
2011-05-23,75.75,81.70,75.62,81.18,417800,79.75
2011-05-16,76.23,78.89,74.53,77.84,682500,76.47
2011-05-09,79.73,80.54,74.95,76.12,643600,74.78
2011-05-02,85.89,86.34,78.23,79.73,833300,78.13
2011-04-25,87.68,88.08,84.65,86.57,527500,84.83
2011-04-18,85.50,88.68,83.57,87.20,759600,85.45
2011-04-11,87.95,88.31,83.38,86.16,644900,84.43
2011-04-04,83.43,87.99,81.32,87.20,989300,85.45
2011-03-28,75.08,84.21,73.10,83.60,999000,81.92
2011-03-21,74.19,77.13,72.92,76.10,605100,74.57
2011-03-14,73.09,74.73,70.18,73.19,965400,71.72
2011-03-07,80.75,80.86,71.46,73.63,1196900,72.15
2011-02-28,81.47,82.79,79.70,80.48,482000,78.87
2011-02-22,83.46,83.55,79.48,81.30,702100,79.67
2011-02-14,77.67,82.78,77.29,81.86,818900,80.22
2011-02-07,81.72,83.50,76.85,77.02,767900,75.48
2011-01-31,76.68,80.90,75.51,79.96,803900,78.36
2011-01-24,79.93,80.61,75.05,76.43,1373400,74.90
2011-01-18,81.39,83.55,78.40,79.53,1036100,77.94
2011-01-10,79.15,82.33,78.95,81.31,713900,79.68
2011-01-03,82.60,83.32,77.62,79.31,976100,77.72
2010-12-27,82.99,84.58,80.66,82.33,511600,80.68
2010-12-20,87.63,87.85,83.68,84.20,783200,82.51
2010-12-13,90.18,92.30,86.17,87.25,883800,85.50
2010-12-06,91.49,95.32,87.53,89.57,911000,87.77
2010-11-29,94.68,95.72,93.20,93.59,840300,91.71
2010-11-22,95.28,97.79,93.61,95.44,380300,93.53
2010-11-15,99.02,99.17,93.49,96.67,705900,94.73
2010-11-08,96.18,101.92,95.81,98.51,964600,96.54
2010-11-01,94.80,98.00,92.00,97.01,805500,95.07
2010-10-25,96.37,96.54,90.48,93.92,817600,92.04
2010-10-18,102.64,102.76,92.80,94.44,942300,92.55
2010-10-11,102.93,106.35,100.24,103.85,712000,101.77
2010-10-04,103.05,106.44,100.08,103.41,764200,101.34
2010-09-27,102.71,104.22,99.52,103.31,621200,101.24
2010-09-20,98.95,103.45,97.85,102.23,821000,100.18
2010-09-13,93.67,99.39,93.60,98.17,728300,96.20
2010-09-07,92.80,94.86,92.33,93.88,637500,92.00
2010-08-30,92.42,93.96,90.74,91.59,607200,89.75
2010-08-23,91.34,92.45,86.80,92.45,557100,90.60
2010-08-16,86.66,92.16,86.30,90.63,517800,88.81
2010-08-09,86.41,87.81,85.11,85.88,541400,84.16
2010-08-02,90.38,91.34,85.13,86.22,949800,84.49
2010-07-26,92.77,92.92,87.08,89.88,675700,88.08
2010-07-19,91.10,93.32,89.05,92.29,654700,90.44
2010-07-12,93.00,95.58,90.31,91.15,785600,89.32
2010-07-06,94.59,96.21,92.71,93.30,933600,91.43
2010-06-28,98.52,99.67,90.67,93.13,982600,91.26
2010-06-21,96.41,98.68,94.21,98.17,947200,96.20
2010-06-14,90.02,95.34,88.54,94.98,1060900,93.08
2010-06-07,85.89,89.85,85.10,88.72,1524000,86.94
2010-06-01,88.79,91.04,85.01,86.19,1092200,84.46
2010-05-24,82.45,88.15,80.71,87.45,1000600,85.70
2010-05-17,90.13,90.13,78.50,81.67,1333800,80.03
2010-05-10,85.30,91.75,81.91,89.82,1621000,88.02
2010-05-03,84.79,85.66,80.15,83.37,1264600,81.70
2010-04-26,82.58,86.11,78.78,84.24,981200,82.55
2010-04-19,78.42,82.39,77.39,81.97,801000,80.33
2010-04-12,82.52,82.97,77.83,79.92,782600,78.32
2010-04-05,81.40,84.65,79.74,83.47,783500,81.80
2010-03-29,74.71,81.25,73.70,80.99,837400,79.37
2010-03-22,71.59,74.54,71.15,74.08,856100,72.60
2010-03-15,74.09,78.17,72.08,72.67,893900,71.21
2010-03-08,78.25,78.34,73.65,74.64,792800,73.14
2010-03-01,71.28,79.06,71.24,77.54,1297100,75.99
2010-02-22,73.28,73.40,67.84,72.01,1130800,70.57
2010-02-16,72.52,74.81,71.81,72.90,852100,71.27
2010-02-08,69.53,72.60,67.68,70.76,963500,69.17
2010-02-01,70.39,74.00,64.91,69.68,1146500,68.12
2010-01-25,74.77,75.20,68.59,68.93,917200,67.38
2010-01-19,82.24,82.69,73.05,74.18,1278000,72.52
2010-01-11,86.26,86.63,80.63,81.41,790300,79.59
2010-01-04,82.25,85.44,81.10,84.85,946300,82.95
2009-12-28,82.30,82.49,79.10,79.14,584400,77.37
2009-12-21,80.40,83.50,78.41,81.48,989100,79.65
2009-12-14,82.30,82.88,77.78,80.37,1626700,78.57
2009-12-07,80.45,84.09,79.16,80.79,1610300,78.98
2009-11-30,84.41,90.30,81.00,82.22,1985800,80.38
2009-11-23,85.59,87.90,82.69,85.26,1455400,83.35
2009-11-16,81.98,85.14,81.05,83.27,1519300,81.40
2009-11-09,78.76,81.64,75.72,80.88,1913100,79.07
2009-11-02,68.12,77.66,66.50,77.34,2270300,75.61
2009-10-26,72.56,74.06,63.57,66.71,1504900,65.21
2009-10-19,75.43,76.97,71.80,72.54,1538000,70.91
2009-10-12,73.71,76.20,71.58,75.39,1378300,73.70
2009-10-05,65.99,75.83,65.76,73.21,2008300,71.57
2009-09-28,68.70,70.99,64.65,65.22,1759500,63.76
2009-09-21,71.91,74.46,67.86,68.60,1388600,67.06
2009-09-14,70.28,76.08,70.00,73.91,1737400,72.25
2009-09-08,71.91,73.40,67.78,71.99,2303600,70.38
2009-08-31,57.85,68.89,56.78,68.30,2247600,66.77
2009-08-24,58.19,59.76,55.78,58.71,1024600,57.39
2009-08-17,55.75,58.67,55.06,57.58,726800,56.29
2009-08-10,58.58,60.57,57.06,58.51,674100,57.20
2009-08-03,64.33,65.50,59.69,59.93,1003800,58.59
2009-07-27,66.58,67.13,58.95,62.12,1404300,60.73
2009-07-20,66.00,67.66,64.00,65.48,913700,64.01
2009-07-13,58.28,64.17,56.83,63.98,977700,62.55
2009-07-06,61.66,62.62,57.10,58.73,1395600,57.41
2009-06-29,67.31,67.73,63.82,64.59,1042600,63.14
2009-06-22,64.01,68.11,61.62,66.57,1221100,65.08
2009-06-15,67.08,67.39,63.10,65.74,1739600,64.27
2009-06-08,68.09,72.62,67.15,67.67,1527900,66.15
2009-06-01,71.94,74.21,68.13,68.54,1969500,67.00
2009-05-26,66.54,73.27,65.68,69.81,1823000,68.25
2009-05-18,59.53,68.73,58.10,66.74,1858200,65.24
2009-05-11,56.33,61.50,56.33,59.54,1493400,58.21
2009-05-04,49.80,58.03,49.26,58.03,1131200,56.73
2009-04-27,49.20,50.28,47.17,49.56,915100,48.45
2009-04-20,42.39,50.51,42.39,50.22,1386200,49.09
2009-04-13,46.54,46.90,40.41,41.59,890100,40.66
2009-04-06,48.78,48.83,45.42,45.52,1149500,44.50
2009-03-30,50.98,56.89,49.65,49.84,1429900,48.72
2009-03-23,52.35,55.25,50.80,52.69,961900,51.51
2009-03-16,46.15,52.29,41.24,51.70,1288500,50.54
2009-03-09,47.37,47.69,42.59,46.10,1039700,45.07
2009-03-02,45.02,48.97,42.27,47.87,1229400,46.80
2009-02-23,49.05,49.89,43.19,45.48,1344100,44.46
2009-02-17,48.41,50.89,47.88,50.08,1291900,48.82
2009-02-09,46.29,49.36,43.37,47.78,960200,46.58
2009-02-02,43.36,46.65,42.37,46.61,866600,45.43
2009-01-26,43.64,46.49,42.00,44.46,1261000,43.34
2009-01-20,40.19,43.64,38.32,43.02,1277600,41.94
2009-01-12,39.75,42.38,36.24,42.10,1306800,41.04
2009-01-05,42.62,44.15,40.01,40.81,1113700,39.78
2008-12-29,43.91,44.85,42.11,43.26,653500,42.17
2008-12-22,43.30,44.21,40.67,42.79,576400,41.71
2008-12-15,42.11,46.49,39.71,43.22,1548500,42.13
2008-12-08,36.51,42.64,35.52,40.65,1136100,39.63
2008-12-01,35.30,35.46,31.70,34.25,1127700,33.39
2008-11-24,34.56,38.23,33.50,38.23,997600,37.27
2008-11-17,27.73,33.41,26.08,33.41,1452300,32.57
2008-11-10,32.96,33.09,25.05,27.85,990400,27.15
2008-11-03,31.16,36.96,28.75,30.86,848300,30.08
2008-10-27,24.55,32.45,23.27,31.01,945700,30.23
2008-10-20,30.00,32.10,22.28,25.75,1193100,25.10
2008-10-13,39.43,39.50,28.62,29.72,1245800,28.97
2008-10-06,35.97,42.35,30.92,35.19,1615000,34.30
2008-09-29,39.21,42.00,34.20,34.76,1087800,33.88
2008-09-22,42.82,46.83,41.00,41.11,1187100,40.07
2008-09-15,34.47,41.97,31.08,39.97,2231300,38.96
2008-09-08,38.50,38.58,31.60,35.61,1488100,34.71
2008-09-02,39.82,40.99,35.79,36.95,1200000,36.02
2008-08-25,43.04,45.75,42.01,43.89,641400,42.78
2008-08-18,44.64,46.00,42.20,43.46,1200800,42.36
2008-08-11,42.71,47.14,40.22,44.42,1134500,43.30
2008-08-04,49.00,50.11,42.32,42.87,943200,41.79
2008-07-28,48.85,52.33,46.05,49.64,964100,48.39
2008-07-21,50.28,51.91,45.67,48.56,775200,47.34
2008-07-14,51.35,56.28,49.61,50.18,1222700,48.91
2008-07-07,45.30,51.34,43.84,51.09,726000,49.80
2008-06-30,46.41,47.47,44.71,45.58,768900,44.43
2008-06-23,39.74,46.88,39.42,46.41,834700,45.24
2008-06-16,38.78,40.45,37.23,40.42,821800,39.40
2008-06-09,42.00,42.07,37.20,37.65,724900,36.70
2008-06-02,41.71,43.58,40.43,42.66,733000,41.58
2008-05-27,44.10,44.33,41.37,42.40,684000,41.33
2008-05-19,47.81,48.60,44.77,45.27,499800,44.13
2008-05-12,44.82,46.97,43.00,46.71,535700,45.53
2008-05-05,45.15,46.77,42.95,45.20,619900,44.06
2008-04-28,48.27,48.42,42.22,44.62,655600,43.50
2008-04-21,53.54,54.43,47.34,47.68,591000,46.48
2008-04-14,50.58,55.96,50.25,53.41,497800,52.06
2008-04-07,52.72,54.00,50.93,50.98,553800,49.69
2008-03-31,47.53,51.93,42.97,51.78,887700,50.47
2008-03-24,43.94,49.76,43.23,46.89,681300,45.71
2008-03-17,53.05,54.44,42.82,44.15,1424900,43.04
2008-03-10,52.44,54.09,49.03,53.64,708300,52.29
2008-03-03,52.71,56.15,51.08,53.66,728500,52.31
2008-02-25,49.85,53.13,48.59,51.64,646300,50.34
2008-02-19,48.81,51.59,48.80,50.13,588900,48.87
2008-02-11,47.92,48.80,45.91,47.34,588700,46.15
2008-02-04,46.75,47.39,42.54,47.10,1075500,45.79
2008-01-28,49.49,50.94,46.06,46.67,1139900,45.38
2008-01-22,39.08,50.74,38.60,48.54,1112400,47.19
2008-01-14,43.62,46.85,40.22,42.04,990200,40.87
2008-01-07,37.04,44.39,36.32,43.70,966900,42.49
2007-12-31,36.99,39.00,36.80,37.22,404500,36.19
2007-12-24,35.55,37.57,35.12,37.28,284600,36.25
2007-12-17,33.05,35.72,32.25,35.65,530800,34.66
2007-12-10,35.00,36.73,33.59,34.03,569600,33.09
2007-12-03,35.00,35.83,33.72,34.97,580400,34.00
2007-11-26,39.83,39.90,34.99,35.18,1763800,34.20
2007-11-19,36.68,39.69,36.40,38.56,765800,37.49
2007-11-12,35.93,39.32,34.10,37.60,818900,36.56
2007-11-05,36.43,37.99,35.42,37.40,590600,36.36
2007-10-29,38.04,38.05,34.74,37.18,826800,36.15
2007-10-22,34.00,37.99,33.45,37.28,546200,36.25
2007-10-15,36.05,36.11,33.72,34.62,508700,33.66
2007-10-08,31.80,35.73,31.07,35.34,799600,34.36
2007-10-01,33.31,33.80,30.50,31.99,671200,31.10
2007-09-24,31.40,34.13,29.90,33.24,597300,32.32
2007-09-17,28.46,32.44,27.88,30.50,857300,29.65
2007-09-10,28.50,29.39,27.50,27.78,642000,27.01
2007-09-04,24.43,29.08,24.38,28.48,833900,27.69
2007-08-27,23.91,24.44,23.17,23.95,266800,23.29
2007-08-20,22.50,24.39,22.33,23.64,397300,22.98
2007-08-13,23.66,24.28,20.83,22.19,799100,21.57
2007-08-06,22.72,25.23,22.60,24.42,689200,23.74
2007-07-30,22.52,23.45,21.38,22.86,524900,22.23
2007-07-23,24.20,24.45,22.16,22.45,348400,21.83
2007-07-16,23.16,24.30,22.77,24.05,433500,23.38
2007-07-09,22.67,23.94,22.57,23.31,439600,22.66
2007-07-02,22.22,22.83,21.85,22.70,371500,22.07
2007-06-25,21.77,22.28,20.90,22.19,383200,21.57
2007-06-18,22.64,22.85,21.82,22.28,280900,21.66
2007-06-11,22.60,23.00,22.09,22.78,275900,22.15
2007-06-04,23.91,24.30,21.91,22.50,420700,21.88
2007-05-29,23.37,24.02,22.55,24.01,281800,23.34
2007-05-21,24.06,24.31,22.55,23.09,393500,22.45
2007-05-14,23.91,24.45,23.13,23.95,468400,23.29
2007-05-07,24.95,25.13,23.73,24.24,280200,23.57
2007-04-30,24.22,25.50,23.64,24.86,218700,24.17
2007-04-23,25.42,25.60,23.77,24.31,263200,23.64
2007-04-16,25.94,26.30,24.85,25.30,331000,24.60
2007-04-09,25.25,25.95,24.98,25.93,257700,25.21
2007-04-02,23.90,25.74,23.79,25.31,553800,24.61
2007-03-26,24.07,24.38,23.74,23.91,240700,23.25
2007-03-19,23.32,24.25,23.16,23.90,381600,23.24
2007-03-12,23.15,23.46,21.91,23.01,407000,22.37
2007-03-05,21.17,23.50,21.11,22.92,425000,22.28
2007-02-26,24.65,24.75,21.67,21.79,560700,21.19
2007-02-20,23.07,24.63,22.70,24.21,547200,23.54
2007-02-12,23.31,23.74,22.90,23.24,318900,22.60
2007-02-05,23.49,23.85,23.03,23.36,423800,22.61
2007-01-29,22.71,23.97,22.60,23.32,375100,22.58
2007-01-22,22.21,23.54,21.51,23.02,343300,22.29
2007-01-16,22.10,22.27,21.33,22.01,292400,21.31
2007-01-08,21.82,21.99,20.72,21.82,376000,21.12
2007-01-03,23.64,24.00,21.07,21.55,694700,20.86
2006-12-26,22.76,23.73,22.60,23.46,189000,22.71
2006-12-18,22.96,23.42,22.35,22.48,289300,21.76
2006-12-11,22.90,23.43,22.52,22.96,459400,22.23
2006-12-04,22.97,23.67,22.55,22.76,357900,22.03
2006-11-27,22.70,23.30,21.98,23.03,347500,22.30
2006-11-20,21.83,22.96,21.30,22.71,412600,21.99
2006-11-13,22.53,23.00,20.51,21.75,507400,21.06
2006-11-06,22.69,23.58,22.23,23.00,390200,22.27
2006-10-30,21.91,23.35,21.85,22.57,425500,21.85
2006-10-23,21.25,22.55,21.00,21.63,316500,20.94
2006-10-16,22.15,22.40,21.12,21.56,344300,20.87
2006-10-09,20.70,22.16,19.90,22.12,453800,21.41
2006-10-02,20.64,21.10,19.10,20.38,525000,19.73
2006-09-25,19.55,20.97,18.96,20.36,332700,19.71
2006-09-18,20.65,21.25,19.57,19.89,354500,19.26
2006-09-11,21.69,21.80,19.70,20.53,503100,19.87
2006-09-05,23.63,25.26,22.28,22.31,520900,21.60
2006-08-28,22.40,23.50,21.25,23.30,354600,22.56
2006-08-21,22.42,23.36,22.42,22.54,209400,21.82
2006-08-14,22.02,22.27,21.13,22.08,260600,21.38
2006-08-07,23.00,23.72,21.79,21.98,313200,21.28
2006-07-31,22.26,23.50,21.83,22.54,289000,21.82
2006-07-24,20.15,22.61,19.92,22.40,335000,21.69
2006-07-17,22.23,22.30,19.94,20.13,371200,19.49
2006-07-10,20.95,23.20,20.81,22.40,378500,21.69
2006-07-03,21.33,22.36,21.16,21.50,306800,20.81
2006-06-26,19.52,21.25,18.75,21.00,364000,20.33
2006-06-19,18.06,19.90,17.90,19.50,405000,18.88
2006-06-12,18.25,18.89,16.29,18.27,791700,17.69
2006-06-05,20.72,21.05,17.65,18.39,514800,17.80
2006-05-30,20.18,21.25,18.90,20.22,426500,19.57
2006-05-22,18.91,20.49,18.35,19.98,677300,19.34
2006-05-15,21.38,22.44,18.85,20.01,736300,19.37
2006-05-08,26.12,26.56,21.55,22.75,938300,22.02
2006-05-01,24.80,26.10,24.41,25.71,615200,24.89
2006-04-24,23.33,24.36,22.41,24.34,561900,23.56
2006-04-17,21.70,24.22,21.42,23.50,651100,22.75
2006-04-10,20.25,21.33,19.83,21.25,563500,20.57
2006-04-03,18.27,20.49,18.13,19.90,1021800,19.26
2006-03-27,17.25,18.35,16.66,18.17,368900,17.59
2006-03-20,16.43,17.20,15.80,17.15,350800,16.60
2006-03-13,16.25,17.19,16.25,16.43,400200,15.91
2006-03-06,18.00,18.08,15.50,16.40,557500,15.88
2006-02-27,17.81,18.05,17.00,17.86,408400,17.29
2006-02-21,17.32,18.05,16.87,17.98,364400,17.41
2006-02-13,17.00,17.67,16.24,17.33,511400,16.78
2006-02-06,18.50,18.69,16.55,17.11,718300,16.56
2006-01-30,18.21,18.70,17.59,18.08,724000,17.50
2006-01-23,17.58,18.44,17.23,18.00,432700,17.43
2006-01-17,17.35,17.99,16.95,17.55,1456600,16.99
2006-01-09,17.46,17.90,16.80,17.61,534200,17.05
2006-01-03,16.49,18.29,16.30,17.50,689300,16.94
2005-12-27,16.24,16.55,15.81,16.13,216800,15.62
2005-12-19,15.80,16.34,15.35,16.08,389900,15.57
2005-12-12,16.68,16.70,14.66,15.51,642400,15.02
2005-12-05,16.05,16.91,15.53,16.09,479800,15.58
2005-11-28,16.50,16.50,15.57,15.82,389100,15.32
2005-11-21,16.07,16.75,15.12,16.30,549900,15.78
2005-11-14,14.79,16.08,14.34,15.74,608500,15.24
2005-11-07,13.71,14.96,13.55,14.91,426600,14.43
2005-10-31,14.34,14.45,13.30,13.74,815300,13.30
