Date,Open,High,Low,Close,Volume,Adj Close
2014-08-25,4563.72,4580.27,4546.62,4580.27,1381224000,4580.27
2014-08-18,4490.53,4547.24,4486.44,4538.55,1472646000,4538.55
2014-08-11,4387.38,4482.47,4371.84,4464.93,1611814000,4464.93
2014-08-04,4365.62,4395.38,4321.89,4370.90,1807656000,4370.90
2014-07-28,4451.12,4476.06,4324.02,4352.64,2014042000,4352.64
2014-07-21,4421.20,4485.50,4404.51,4449.56,1767718000,4449.56
2014-07-14,4441.39,4451.93,4352.23,4432.15,1857970000,4432.15
2014-07-07,4477.74,4478.02,4351.04,4415.49,1768868000,4415.49
2014-06-30,4398.37,4485.93,4396.59,4485.93,1597967500,4485.93
2014-06-23,4368.96,4399.87,4339.41,4397.93,2193890000,4397.93
2014-06-16,4303.93,4372.18,4296.26,4368.04,1983396000,4368.04
2014-06-09,4324.35,4346.74,4284.53,4310.65,1802278000,4310.65
2014-06-02,4247.96,4322.51,4207.61,4321.40,1700688000,4321.40
2014-05-27,4206.44,4252.08,4204.72,4242.62,1803782500,4242.62
2014-05-19,4080.33,4186.58,4075.70,4185.81,1695046000,4185.81
2014-05-12,4092.84,4155.13,4035.96,4090.59,1878406000,4090.59
2014-05-05,4099.25,4138.34,4021.05,4071.87,2057182000,4071.87
2014-04-28,4091.81,4149.56,4014.17,4123.90,2066558000,4123.90
2014-04-21,4105.37,4177.16,4068.10,4075.56,1886628000,4075.56
2014-04-14,4038.06,4110.46,3946.03,4095.52,2030355000,4095.52
2014-04-07,4110.92,4185.19,3991.64,3999.73,2279366000,3999.73
2014-03-31,4185.63,4286.09,4118.71,4127.73,2223944000,4127.73
2014-03-24,4289.49,4289.49,4131.81,4155.76,2292272000,4155.76
2014-03-17,4274.22,4344.39,4268.34,4276.79,2171812000,4276.79
2014-03-10,4332.62,4354.43,4241.94,4245.40,2260352000,4245.40
2014-03-03,4261.42,4371.71,4239.65,4336.22,2216630000,4336.22
2014-02-24,4273.32,4342.59,4272.11,4308.12,2214722000,4308.12
2014-02-18,4253.71,4284.85,4226.75,4263.41,1993490000,4263.41
2014-02-10,4125.12,4250.91,4122.61,4244.02,1994662000,4244.02
2014-02-03,4105.06,4126.51,3968.19,4125.86,2191460000,4125.86
2014-01-27,4132.22,4136.46,4044.76,4103.88,2238058000,4103.88
2014-01-21,4222.98,4246.55,4128.17,4128.17,2185597500,4128.17
2014-01-13,4167.41,4219.28,4097.99,4197.58,2122902000,4197.58
2014-01-06,4137.03,4182.74,4103.75,4174.67,2254824000,4174.67
2013-12-30,4153.58,4177.73,4124.96,4131.91,1539227500,4131.91
2013-12-23,4136.15,4175.36,4127.72,4156.59,1254340000,4156.59
2013-12-16,4019.37,4111.93,3979.59,4104.74,2261352000,4104.74
2013-12-09,4073.75,4081.78,3992.29,4000.98,1802822000,4000.98
2013-12-02,4065.66,4069.86,4004.76,4062.52,1810088000,4062.52
2013-11-25,4004.37,4069.70,3987.16,4059.89,1508490000,4059.89
