20050720	32.001	8.2765
20050721	31.953	8.2765
20050722	31.648	8.11
20050725	31.754	8.1097
20050726	31.866	8.1099
20050727	31.966	8.1128
20050728	31.953	8.108
20050729	31.996	8.1056
20050801	31.92	8.1046
20050802	31.844	8.1032
20050803	31.893	8.1051
20050804	31.82	8.1027
20050808	31.949	8.109
20050809	31.963	8.107
20050810	31.929	8.1062
20050811	31.905	8.1002
20050812	31.892	8.098
20050815	31.966	8.0971
20050816	31.992	8.1002
20050817	32.066	8.0997
20050818	32.114	8.1007
20050819	32.189	8.1047
20050822	32.118	8.1056
20050823	32.129	8.1012
20050824	32.28	8.1005
20050825	32.293	8.1002
20050826	32.31	8.0965
20050829	32.487	8.0954
20050830	32.657	8.0973
20050831	32.751	8.0998
20050902	32.529	8.0935
20050905	32.422	8.0916
20050906	32.586	8.0913
20050907	32.643	8.0925
20050908	32.746	8.0945
20050909	32.75	8.0956
20050912	32.684	8.0924
20050913	32.741	8.094
20050914	32.774	8.0912
20050915	32.833	8.0887
20050916	32.931	8.0871
20050919	33.096	8.0908
20050920	33.048	8.089
20050921	33.088	8.0911
20050922	33.135	8.0881
20050923	33.173	8.091
20050926	33.274	8.0929
20050927	33.282	8.092
20050928	33.282	8.0939
20050929	33.217	8.093
20050930	33.188	8.092
20051003	33.246	8.092
20051004	33.298	8.092
20051005	33.238	8.092
20051006	33.26	8.092
20051007	33.232	8.092
20051011	33.262	8.0879
20051012	33.369	8.0895
20051013	33.469	8.0885
20051014	33.45	8.0896
20051017	33.45	8.0877
20051018	33.579	8.091
20051019	33.678	8.0924
20051020	33.681	8.0905
20051021	33.633	8.0885
20051024	33.77	8.0916
20051025	33.741	8.0901
20051026	33.66	8.0867
20051027	33.666	8.0862
20051028	33.606	8.084
20051031	33.551	8.0845
20051101	33.583	8.086
20051102	33.587	8.0851
20051103	33.622	8.0841
20051104	33.657	8.0856
20051107	33.69	8.0877
20051108	33.716	8.0867
20051109	33.648	8.0857
20051110	33.605	8.0847
20051111	33.473	8.0856
20051114	33.395	8.0831
20051115	33.512	8.0845
20051116	33.622	8.0835
20051117	33.629	8.0845
20051118	33.631	8.0832
20051121	33.617	8.0833
20051122	33.626	8.0839
20051123	33.487	8.0816
20051124	33.486	8.0805
20051125	33.55	8.0815
20051128	33.598	8.0825
20051129	33.52	8.0796
20051130	33.516	8.0804
20051201	33.563	8.0798
20051202	33.53	8.0806
20051205	33.493	8.0808
20051206	33.461	8.078
20051207	33.485	8.0771
20051208	33.501	8.078
20051209	33.517	8.0765
20051212	33.554	8.077
20051213	33.498	8.0751
20051214	33.362	8.0746
20051215	33.225	8.074
20051216	33.174	8.0735
20051219	33.187	8.073
20051220	33.25	8.074
20051221	33.256	8.0765
20051222	33.261	8.0775
20051223	33.178	8.0762
20051226	33.098	8.0755
20051227	33.132	8.074
20051228	33.107	8.0725
20051229	32.908	8.0709
20051230	32.85	8.0702
20060102	32.818	8.0702
20060103	32.645	8.0702
20060104	32.34	8.0676
20060105	32.016	8.0657
20060106	32.198	8.0668
20060109	31.952	8.0641
20060110	32.021	8.0657
20060111	32.07	8.0682
20060112	31.88	8.0659
20060113	31.995	8.0683
20060116	31.927	8.066
20060117	31.999	8.0665
20060118	32.125	8.0685
20060119	32.14	8.0673
20060120	32.125	8.0601
20060123	31.983	8.0647
20060124	31.98	8.0614
20060125	31.97	8.0619
20060126	31.985	8.062
20060127	31.985	8.0616
20060203	32.094	8.0616
20060206	32.095	8.0555
20060207	32.231	8.0566
20060208	32.35	8.0545
20060209	32.42	8.0537
20060210	32.267	8.0505
20060213	32.374	8.0458
20060214	32.3	8.0485
20060215	32.352	8.0469
20060216	32.401	8.0494
20060217	32.39	8.0483
20060220	32.4	8.0475
20060221	32.483	8.0465
20060222	32.646	8.0475
20060223	32.57	8.048
20060224	32.492	8.0424
20060227	32.455	8.0407
20060301	32.283	8.0369
20060302	32.31	8.0366
20060303	32.401	8.0367
20060306	32.473	8.0365
20060307	32.529	8.0424
20060308	32.53	8.0481
20060309	32.523	8.049
20060310	32.513	8.0505
20060313	32.5	8.0505
20060314	32.434	8.0473
20060315	32.4	8.0377
20060316	32.445	8.039
20060317	32.43	8.0316
20060320	32.421	8.0241
20060321	32.501	8.0277
20060322	32.557	8.0282
20060323	32.578	8.0277
20060324	32.669	8.03
20060327	32.57	8.0214
20060328	32.577	8.0206
20060329	32.598	8.0259
20060330	32.537	8.0268
20060331	32.46	8.0172
20060403	32.586	8.0199
20060404	32.472	8.016
20060406	32.329	8.008
20060407	32.328	8.0111
20060410	32.405	8.0064
20060411	32.446	8.005
20060412	32.532	8.012
20060413	32.498	8.0185
20060414	32.481	8.018
20060417	32.46	8.0205
20060418	32.486	8.024
20060419	32.408	8.0135
20060420	32.311	8.0115
20060421	32.309	8.017
20060424	31.992	8.015
20060425	31.993	8.014
20060426	32.052	8.0183
20060427	31.923	8.0161
20060428	31.913	8.014
20060502	31.786	8.014
20060503	31.627	8.014
20060504	31.689	8.014
20060505	31.646	8.014
20060508	31.38	8.007
20060509	31.497	8.0044
20060510	31.338	8.0037
20060511	31.46	8.0041
20060512	31.398	8.0061
20060515	31.648	8.003
20060516	31.82	8.003
20060517	31.574	8.0025
20060518	31.853	8.01
20060519	31.948	8.022
20060522	32.146	8.026
20060523	31.992	8.024
20060524	32.012	8.0265
20060525	32.112	8.024
20060526	32.038	8.025
20060529	32.038	8.0211
20060530	32.019	8.032
20060601	32.11	8.0204
20060602	32.08	8.023
20060605	32.049	8.0077
20060606	32.062	8.0141
20060607	32.22	8.0172
20060608	32.513	8.0089
20060609	32.45	8.0112
20060612	32.543	8.0188
20060613	32.66	8.0035
20060614	32.62	8.0005
20060615	32.541	8.0015
20060616	32.48	8.002
20060619	32.598	8.006
20060620	32.596	8.0029
20060621	32.625	7.997
20060622	32.638	7.9964
20060623	32.716	8.0002
20060626	32.729	8.002
20060627	32.664	7.9983
20060628	32.655	7.9984
20060629	32.62	7.9955
20060630	32.399	7.9943
20060703	32.31	8.0027
20060704	32.248	7.9995
20060705	32.39	7.9958
20060706	32.459	7.9925
20060707	32.397	7.9859
20060710	32.347	7.99
20060711	32.455	7.9911
20060712	32.487	7.9917
20060713	32.576	7.9924
20060714	32.687	7.998
20060717	32.86	8.0048
20060718	32.866	7.9982
20060719	32.897	8.0028
20060720	32.74	7.992
20060721	32.75	7.982
20060724	32.855	7.9871
20060725	32.8	7.9872
20060726	32.849	7.9847
20060727	32.756	7.9748
20060728	32.795	7.9705
20060731	32.756	7.969
20060801	32.818	7.9746
20060802	32.864	7.9713
20060803	32.865	7.9768
20060804	32.869	7.9784
20060807	32.803	7.9689
20060808	32.816	7.9732
20060809	32.777	7.9772
20060810	32.586	7.971
20060811	32.644	7.976
20060814	32.745	7.979
20060815	32.756	8.0015
20060816	32.749	7.9885
20060817	32.627	7.9686
20060818	32.667	7.9745
20060821	32.69	7.9656
20060822	32.76	7.9664
20060823	32.779	7.9699
20060824	32.845	7.9725
20060825	32.888	7.9763
20060828	32.918	7.9707
20060829	32.88	7.9622
20060830	32.91	7.9587
20060831	32.906	7.9527
20060901	32.884	7.9532
20060904	32.749	7.9385
20060905	32.77	7.9488
20060906	32.812	7.9443
20060907	32.86	7.941
20060908	32.88	7.9485
20060911	32.92	7.9542
20060912	32.914	7.9465
20060913	32.897	7.9486
20060914	32.915	7.946
20060915	32.936	7.943
20060918	32.93	7.9468
20060919	32.906	7.9363
20060920	32.909	7.9265
20060921	32.895	7.9233
20060922	32.94	7.9195
20060925	32.939	7.9212
20060926	32.94	7.9105
20060927	32.958	7.902
20060928	32.992	7.8965
20060929	33.098	7.9041
20061002	33.127	7.9041
20061003	33.055	7.9041
20061004	33.12	7.9041
20061005	33.093	7.9041
20061011	33.29	7.9149
20061012	33.239	7.9148
20061013	33.13	7.9015
20061014	33.174	7.9015
20061016	33.234	7.9098
20061017	33.158	7.9082
20061018	33.18	7.9077
20061019	33.199	7.9102
20061020	33.202	7.9025
20061023	33.276	7.8991
20061024	33.308	7.9025
20061025	33.316	7.902
20061026	33.265	7.8959
20061027	33.28	7.8896
20061030	33.221	7.8738
20061031	33.26	7.879
20061101	33.167	7.8724
20061102	33.045	7.8735
20061103	32.92	7.8716
20061106	32.95	7.8811
20061107	32.84	7.8745
20061108	32.869	7.8661
20061109	32.87	7.8665
20061110	32.819	7.8645
20061113	32.736	7.8667
20061114	32.765	7.8669
20061115	32.813	7.8687
20061116	32.843	7.8715
20061117	32.934	7.8718
20061120	32.936	7.874
20061121	32.873	7.871
20061122	32.812	7.8647
20061123	32.79	7.862
20061124	32.833	7.8525
20061127	32.704	7.8436
20061128	32.675	7.84
20061129	32.5	7.8313
20061130	32.432	7.8334
20061201	32.37	7.836
20061204	32.398	7.8275
20061205	32.304	7.8218
20061206	32.297	7.8234
20061207	32.3	7.8236
20061208	32.39	7.8245
20061211	32.49	7.835
20061212	32.489	7.8308
20061213	32.522	7.8265
20061214	32.557	7.8185
20061215	32.587	7.8275
20061218	32.6	7.8202
20061219	32.744	7.8212
20061220	32.617	7.8152
20061221	32.553	7.817
20061222	32.565	7.8163
20061225	32.61	7.822
20061226	32.65	7.82
20061227	32.699	7.8215
20061228	32.66	7.8141
20061229	32.596	7.8051
20070102	32.403	7.8051
20070103	32.407	7.8051
20070104	32.55	7.809
20070105	32.609	7.8047
20070108	32.676	7.817
20070109	32.69	7.805
20070110	32.759	7.8071
20070111	32.774	7.7949
20070112	32.76	7.7984
20070115	32.757	7.7918
20070116	32.775	7.79
20070117	32.792	7.774
20070118	32.792	7.771
20070119	32.81	7.7739
20070122	32.92	7.7743
20070123	32.947	7.7781
20070124	32.807	7.7725
20070125	32.849	7.7705
20070126	32.938	7.7758
20070129	32.97	7.7745
20070130	32.973	7.775
20070131	32.949	7.7739
20070201	32.864	7.7585
20070202	32.916	7.756
20070205	32.917	7.7609
20070206	32.968	7.7555
20070207	32.995	7.748
20070208	33.01	7.7484
20070209	32.971	7.7476
20070212	33.024	7.757
20070213	33.081	7.7662
20070214	32.99	7.7575
20070215	32.908	7.7555
20070216	32.993	7.7426
20070226	32.974	7.7535
20070227	32.95	7.7415
20070301	32.91	7.7435
20070302	32.918	7.7465
20070303	32.863	7.7465
20070305	32.899	7.75
20070306	32.97	7.7415
20070307	32.976	7.74
20070308	32.913	7.74
20070309	32.968	7.7445
20070312	33.029	7.752
20070313	32.978	7.743
20070314	32.996	7.738
20070315	33.029	7.744
20070316	33.102	7.736
20070319	33.108	7.736
20070320	33.125	7.7375
20070321	33.106	7.734
20070322	32.993	7.7266
20070323	33.04	7.728
20070326	33.056	7.7382
20070327	33.076	7.7334
20070328	33.076	7.7295
20070329	33.064	7.727
20070330	33.089	7.7302
20070402	33.098	7.734
20070403	33.116	7.7315
20070404	33.081	7.7325
20070409	33.072	7.734
20070410	33.088	7.735
20070411	33.095	7.725
20070412	33.105	7.726
20070413	33.101	7.7217
20070414	33.106	7.7217
20070416	33.154	7.7331
20070417	33.161	7.7291
20070418	33.159	7.7218
20070419	33.136	7.7165
20070420	33.137	7.7179
20070423	33.166	7.7246
20070424	33.183	7.7261
20070425	33.192	7.7161
20070426	33.216	7.7263
20070427	33.265	7.7135
20070430	33.276	7.7039
20070502	33.286	7.7039
20070503	33.281	7.7039
20070504	33.28	7.7039
20070507	33.22	7.7039
20070508	33.254	7.696
20070509	33.275	7.6935
20070510	33.288	7.6936
20070511	33.3	7.6766
20070514	33.313	7.6803
20070515	33.335	7.6868
20070516	33.331	7.682
20070517	33.346	7.6707
20070518	33.371	7.6686
20070521	33.37	7.6673
20070522	33.385	7.6547
20070523	33.398	7.653
20070524	33.298	7.6519
20070525	33.239	7.6527
20070528	33.148	7.645
20070529	33.019	7.6497
20070530	32.979	7.6471
20070531	33.019	7.6466
20070601	33.009	7.6473
20070604	33.005	7.6512
20070605	33.012	7.6412
20070606	33.021	7.6358
20070607	33.032	7.6487
20070608	32.99	7.655
20070611	33.009	7.6632
20070612	33.02	7.6436
20070613	33.039	7.636
20070614	33.085	7.643
20070615	33.142	7.6254
20070620	32.981	7.618
20070621	32.928	7.6188
20070622	32.754	7.6207
20070623	32.736	7.6207
20070625	32.765	7.6194
20070626	32.764	7.6159
20070627	32.785	7.6188
20070628	32.836	7.6151
20070629	32.735	7.6132
20070702	32.765	7.6047
20070703	32.788	7.5944
20070704	32.768	7.5947
20070705	32.789	7.5984
20070706	32.809	7.601
20070709	32.666	7.6015
20070710	32.752	7.581
20070711	32.734	7.5631
20070712	32.793	7.5673
20070713	32.762	7.5695
20070716	32.808	7.5678
20070717	32.825	7.5629
20070718	32.821	7.564
20070719	32.825	7.5632
20070720	32.79	7.574
20070723	32.79	7.562
20070724	32.758	7.5625
20070725	32.792	7.5581
20070726	32.84	7.5655
20070727	32.861	7.5623
20070730	32.827	7.5674
20070731	32.805	7.5724
20070801	32.866	7.5704
20070802	32.864	7.5718
20070803	32.871	7.568
20070806	32.888	7.561
20070807	32.896	7.5703
20070808	32.895	7.5748
20070809	32.885	7.5646
20070810	32.965	7.574
20070813	32.965	7.5815
20070814	32.968	7.576
20070815	33.01	7.5858
20070816	33.128	7.604
20070817	32.931	7.5951
20070820	32.89	7.5871
20070821	32.921	7.5906
20070822	32.939	7.6
20070823	32.945	7.587
20070824	32.98	7.5666
20070827	32.994	7.5604
20070828	33.002	7.5565
20070829	33.06	7.5487
20070830	33.05	7.541
20070831	32.996	7.545
20070903	33.007	7.5443
20070904	33.025	7.5497
20070905	33.042	7.5497
20070906	33.041	7.5384
20070907	33.05	7.5395
20070910	33.06	7.5214
20070911	33.071	7.5232
20070912	33.069	7.5216
20070913	33.066	7.5105
20070914	33.071	7.516
20070917	33.11	7.5227
20070919	33.09	7.5135
20070920	33.066	7.5145
20070921	32.953	7.5036
20070926	32.927	7.515
20070927	32.825	7.5148
20070928	32.667	7.5061
20070929	32.58	7.5061
20071001	32.578	7.5061
20071002	32.573	7.5061
20071003	32.573	7.5061
20071004	32.599	7.5061
20071005	32.597	7.5061
20071008	32.588	7.5062
20071009	32.591	7.5182
20071011	32.582	7.5057
20071012	32.581	7.5125
20071015	32.598	7.5284
20071016	32.597	7.518
20071017	32.605	7.5154
20071018	32.595	7.5111
20071019	32.572	7.508
20071022	32.57	7.5086
20071023	32.58	7.5047
20071024	32.565	7.4926
20071025	32.499	7.482
20071026	32.465	7.4926
20071029	32.415	7.4745
20071030	32.41	7.4708
20071031	32.41	7.463
20071101	32.39	7.4543
20071102	32.39	7.4558
20071105	32.405	7.4551
20071106	32.4	7.453
20071107	32.375	7.4421
20071108	32.308	7.4207
20071109	32.288	7.4108
20071112	32.29	7.4123
20071113	32.299	7.4335
20071114	32.288	7.4253
20071115	32.298	7.4228
20071116	32.336	7.4257
20071119	32.351	7.4286
20071120	32.35	7.4218
20071121	32.348	7.411
20071122	32.34	7.4145
20071123	32.324	7.406
20071126	32.32	7.3969
20071127	32.32	7.384
20071128	32.326	7.3945
20071129	32.3	7.3824
20071130	32.268	7.4
20071203	32.304	7.4025
20071204	32.305	7.3985
20071205	32.303	7.388
20071206	32.309	7.4095
20071207	32.309	7.403
20071210	32.322	7.3952
20071211	32.338	7.3805
20071212	32.363	7.377
20071213	32.36	7.3692
20071214	32.376	7.3715
20071217	32.481	7.3873
20071218	32.517	7.3852
20071219	32.507	7.3768
20071220	32.496	7.3694
20071221	32.485	7.3696
20071224	32.498	7.3475
20071225	32.499	7.3297
20071226	32.529	7.3444
20071227	32.526	7.3175
20071228	32.499	7.3041
20071231	32.443	7.3041
20080102	32.443	7.2934
20080103	32.431	7.2725
20080104	32.439	7.273
20080107	32.466	7.269
20080108	32.457	7.2643
20080109	32.466	7.262
20080110	32.487	7.2719
20080111	32.466	7.262
20080114	32.37	7.2516
20080115	32.26	7.2421
20080116	32.272	7.2324
20080117	32.278	7.2485
20080118	32.315	7.2418
20080121	32.348	7.2365
20080122	32.439	7.2392
20080123	32.405	7.232
20080124	32.352	7.2288
20080125	32.3	7.2102
20080128	32.345	7.197
20080129	32.314	7.1945
20080130	32.248	7.1916
20080131	32.198	7.1818
20080201	32.178	7.189
20080204	32.07	7.1884
20080205	32.01	7.184
20080212	31.884	7.184
20080213	31.688	7.2
20080214	31.7	7.1904
20080215	31.74	7.1825
20080218	31.746	7.1623
20080219	31.698	7.158
20080220	31.648	7.1436
20080221	31.521	7.1413
20080222	31.495	7.1418
20080225	31.388	7.1522
20080226	31.21	7.158
20080227	30.929	7.142
20080229	30.95	7.1115
20080303	31.102	7.1041
20080304	30.95	7.106
20080305	30.879	7.1081
20080306	30.748	7.1059
20080307	30.75	7.111
20080310	30.658	7.1029
20080311	30.624	7.1029
20080312	30.69	7.101
20080313	30.686	7.09
20080314	30.744	7.0894
20080317	30.85	7.083
20080318	30.747	7.0815
20080319	30.72	7.063
20080320	30.692	7.0516
20080321	30.55	7.054
20080324	30.229	7.0555
20080325	30.1	7.0448
20080326	30.01	7.0318
20080327	30.18	7.0105
20080328	30.402	7.012
20080331	30.405	7.012
20080401	30.318	7.0116
20080402	30.38	7.0184
20080403	30.43	7.0158
20080407	30.418	7.0015
20080408	30.524	7.0008
20080409	30.465	7.0017
20080410	30.308	6.9916
20080411	30.319	7.0065
20080414	30.325	6.999
20080415	30.266	6.9925
20080416	30.255	6.9918
20080417	30.275	6.9838
20080418	30.284	6.9935
20080421	30.288	7
20080422	30.288	6.9897
20080423	30.293	6.9827
20080424	30.297	6.997
20080425	30.34	7.01
20080428	30.412	7.0014
20080429	30.408	6.985
20080430	30.449	6.9875
20080502	30.455	6.9875
20080505	30.498	6.9879
20080506	30.49	6.9873
20080507	30.521	6.9871
20080508	30.824	7.0052
20080509	30.653	6.9918
20080512	30.85	6.9882
20080513	30.873	6.9889
20080514	31.002	7.003
20080515	30.88	6.9946
20080516	30.66	6.989
20080519	30.548	6.9753
